scrape_date,scrape_time,strain_name,strain_type,website,strain_highlights,num_ratings,avg_rating,num_of_review,flavor_one,flavor_two,flavor_three,effect_one,effect_one_score,effect_two,effect_two_score,effect_three,effect_three_score,effect_four,effect_four_score,effect_five,effect_five_score,medical_one,medical_one_score,medical_two,medical_two_score,medical_three,medical_three_score,medical_four,medical_four_score,medical_five,medical_five_score,ailment_one,ailment_two,ailment_three,ailment_four,ailment_five,negative_one,negative_one_score,negative_two,negative_two_score,negative_three,negative_three_score,negative_four,negative_four_score,negative_five,negative_five_score,most_popular_one,most_popular_two,most_popular_three,most_popular_four,most_popular_five,most_popular_six,most_popular_seven,most_popular_eight,most_popular_nine,most_popular_ten
05/04/2014,17:27:41,J1,Hybrid,http://www.leafly.com/hybrid/j1,"J1 is a high-end hybrid strain that is gaining widespread popularity. Although a hybrid, the high-energy effects categorize the strain more on the sativa end of the scale. J1 is a cross between two infamous sativas, Skunk #1 and Jack Herer, and is best known for its strong, uplifting, clear-headed buzz that allows for mobility. The flowers are emerald green and frosty with a sweet aroma resembling the unmistakable Jack Herer pungency. This strain’s seemingly only flaw is the top-shelf price that tends to come with its exceptional quality.",94,4.4,75,Skunk,Pungent,Earthy,Creative,54.9,Energetic,73.3,Euphoric,100.0,Happy,82.4,Uplifted,72.6,Depression,63.4,Fatigue,26.3,Lack of Appetite,22.1,Pain,29.7,Stress,76.7,Anxiety,Migraines,Arthritis,Bipolar Disorder,PMS,Anxious,5.0,Dizzy,4.8,Dry Mouth,40.6,Dry Eyes,31.1,Headache,6.4,"Los Angeles, CA","Fresno, CA","Gilbert, AZ","Huntington Beach, CA","Oceanside, CA","Portland, OR","San Diego, CA","Santa Ana, CA","Surprise, AZ",
05/04/2014,17:27:42,Jack Flash,Hybrid,http://www.leafly.com/hybrid/jack-flash,"Jack Flash takes Jack Herer's gene-pool and crosses it with Super Skunk and Haze.  The sativa-dominant Jack Flash is astounding in every way, her flavor, yield and mind-body potency are virtually unparalleled.  Provides a quick-hitting high that is good for hanging out with good friends.",52,4.1,33,Apricot,Earthy,Citrus,Giggly,52.9,Happy,100.0,Relaxed,57.8,Talkative,80.9,Uplifted,82.9,Depression,38.5,Lack of Appetite,25.0,Nausea,35.4,Pain,40.7,Stress,59.7,Anxiety,Bipolar Disorder,ADD/ADHD,PTSD,Asthma,Dizzy,7.0,Dry Mouth,49.8,Dry Eyes,12.8,Headache,8.4,Paranoid,7.5,"Denver, CO","Colorado Springs, CO","Durango, CO","Maricopa, AZ","Palmer Lake, CO","Phoenix, AZ","Pismo Beach, CA","San Francisco, CA","Tucson, AZ","West University, AZ"
05/04/2014,17:27:42,Jack Frost,Hybrid,http://www.leafly.com/hybrid/jack-frost,"Bred by Goldenseed, Jack Frost was developed over 5 years of persistence in order to improve on the potency and aroma of this strain. Initially with a lineage of Jack Herrer, White Widow and Northern Lights #5, these strains were bred before then introducing Rainbow Kashmiri (now it its third year of exclusive inbreeding). THC content in this strain has been measured up to 22.6%.",98,4.2,71,Earthy,Pine,Woody,Creative,60.8,Energetic,61.1,Euphoric,75.9,Happy,58.3,Uplifted,84.9,Depression,43.4,Insomnia,25.6,Nausea,25.9,Pain,30.3,Stress,60.4,Anxiety,Migraines,ADD/ADHD,Gastrointestinal Disorder,Bipolar Disorder,Dizzy,10.7,Dry Mouth,43.2,Dry Eyes,36.0,Headache,7.2,Paranoid,10.1,"Denver, CO","Seattle, WA","Arcadia, CA","Lacey, WA","North Palm Springs, CA","San Jos, CA","South Hill, WA","Spokane, WA",,
05/04/2014,17:27:43,Jack Haze,Hybrid,http://www.leafly.com/hybrid/jack-haze,"A cross between Jack Herer and Super Silver Haze, this is one giggly hybrid. Sativa-dominant, Jack Haze provides patients with an intense psychoactive sensation. Like drinking a strong cup of coffee, this strain’s energizing and uplifting effects make it great for daytime use. Patients who suffer from depression or stress tend to really enjoy this strain. Jack Haze is quite potent, so it should be used with caution by novice patients.",18,4.1,13,Rose,Sweet,Earthy,Creative,88.5,Giggly,90.1,Happy,80.7,Talkative,87.0,Uplifted,94.8,Depression,88.5,Fatigue,14.1,Insomnia,42.7,Lack of Appetite,33.3,Stress,91.7,Anxiety,Migraines,PMS,,,Dizzy,9.4,Dry Mouth,26.6,Dry Eyes,10.9,Paranoid,10.9,,,,,,,,,,,,
05/04/2014,17:27:43,Jack Kush,Hybrid,http://www.leafly.com/hybrid/jack-kush,"
					
						Highlights
						
							Sponsored By 
								
						
					
					
					
					
				",16,4.1,12,Flowery,Sweet,Earthy,Euphoric,75.9,Giggly,56.0,Hungry,100.0,Relaxed,95.3,Sleepy,56.0,Depression,20.5,Fatigue,16.7,Insomnia,72.4,Pain,35.3,Stress,78.2,Anxiety,Migraines,,,,Anxious,50.0,Dizzy,1.9,Dry Mouth,85.3,Dry Eyes,41.0,Headache,50.0,,,,,,,,,,
05/04/2014,17:27:43,Jack the Ripper,Hybrid,http://www.leafly.com/hybrid/jack-the-ripper,"Jack the Ripper is appropriately named for being a ""killer"" cannabis strain. It has an incredible lemon smell and heavy resin production. The strain produces strong and thought-provoking effects that will creep up on you and leave you feeling meditative.",122,4.1,98,Sweet,Citrus,Lemon,Creative,73.5,Energetic,73.1,Euphoric,76.6,Happy,84.9,Uplifted,93.7,Depression,42.7,Lack of Appetite,28.9,Nausea,29.5,Pain,42.3,Stress,70.7,Anxiety,Migraines,ADD/ADHD,PTSD,PMS,Anxious,7.2,Dry Mouth,38.9,Dry Eyes,21.5,Headache,5.4,Paranoid,17.4,"Los Angeles, CA","Seattle, WA","Portland, OR","Sacramento, CA","Salem, OR","Tacoma, WA","Alameda, CA","Ann Arbor, MI","Avon, WA","Bakersfield, CA"
05/04/2014,17:27:44,Jack's Cleaner,Hybrid,http://www.leafly.com/hybrid/jacks-cleaner,"Bred by TGA Subcool, this sativa-dominant hybrid is a cross between Jack Herer and The Cleaner, a strain with roots from Pluton, Lamb’s Bread, Purple Haze, and Northern Lights. Its overpowering lemon pungency and strong yellow appearance can be attributed to its Cleaner genetics. This plant flowers in 6 to 8 weeks, returning high yields with impressive potency. Although the strain initially induces sativa effects, the high potency makes this hybrid appropriate for day and night time use.",18,3.6,13,Citrus,Earthy,Lemon,Energetic,72.7,Euphoric,75.1,Focused,62.4,Happy,48.2,Uplifted,47.4,Fatigue,20.0,Inflammation,20.0,Insomnia,32.2,Pain,69.6,Stress,73.2,Anxiety,Fibromyalgia,Gastrointestinal Disorder,Glaucoma,Migraines,Dizzy,1.9,Dry Mouth,23.7,Dry Eyes,17.9,Paranoid,10.3,,,"Seattle, WA","Citrus Heights, CA","Denver, CO","Everett, WA","Issaquah, WA","Lansing, MI","Salem, OR","Tacoma, WA",,
05/04/2014,17:27:44,Jack Widow,Hybrid,http://www.leafly.com/hybrid/jack-widow,"As the name suggests, this sativa-dominant hybrid is a cross between two infamous, award-winning strains: White Widow and Jack Herer. The plant lives up to its lineage, with high THC content and stable, long-lasting sativa effects. Its growing difficulty is easy to moderate. As a plant, Jack Widow is compact, resistant, and high yielding. Flowering times are quick, between 6 and 7 weeks.",18,4,7,,,,Euphoric,96.6,Happy,100.0,Hungry,87.3,Talkative,91.0,Uplifted,85.1,Depression,90.3,Insomnia,72.1,Muscle Spasms,11.0,Pain,10.7,Stress,100.0,Anxiety,Fibromyalgia,PTSD,Migraines,PMS,Dizzy,18.1,Dry Mouth,70.6,Dry Eyes,34.3,Paranoid,1.5,,,"Cottonwood, AZ","Los Angeles, CA",,,,,,,,
05/04/2014,17:27:44,Jah Kush,Hybrid,http://www.leafly.com/hybrid/jah-kush,"Jah Kush is a true catch for any cultured cannabis consumer. Its well-rounded excellence is achieved by a distinct, exceptional aroma and long-lasting, mellow effects that are dynamic but not overwhelming. This hybrid is optimal for tension relief and mood lift, offering a rich and slow experience with a citrus aftertaste. With disputed genetics and supposed origins in Northern California, Jah Kush is a self-made success story.",13,4.5,8,Coffee,Earthy,Nutty,Creative,100.0,Euphoric,93.3,Focused,66.3,Relaxed,62.9,Uplifted,71.9,Depression,28.6,Insomnia,14.3,Muscle Spasms,3.6,Pain,7.1,Stress,72.6,Anxiety,PTSD,Migraines,,,Dizzy,33.3,Dry Mouth,95.2,Dry Eyes,72.6,Headache,7.1,Paranoid,7.1,"Denver, CO",,,,,,,,,
05/04/2014,17:27:45,Jane Doe,Hybrid,http://www.leafly.com/hybrid/jane-doe,"Jane Doe is perfectly named because this strain is a bit of a mystery girl, though her genetics most likely include some OG. This strain is well-balanced with effects that provide euphoria and relief without sleepiness. This Jane is anything but plain, with a crisp lemon aroma and big, trichome-covered flowers that make her a beauty.",2,4.5,1,Lemon,Skunk,,Aroused,46.2,Euphoric,100.0,Hungry,92.3,Relaxed,92.3,Tingly,92.3,Depression,8.3,Insomnia,50.0,Nausea,8.3,Pain,66.7,Stress,16.7,ADD/ADHD,Anxiety,,,,Dry Mouth,16.7,Dry Eyes,8.3,,,,,,,"Chula Vista, CA",,,,,,,,,
05/04/2014,17:27:45,Jasmin,Hybrid,http://www.leafly.com/hybrid/jasmin,"Jasmin, or Yasmin, is a 70/30 indica-dominant hybrid bred by the Israeli medical cannabis supplier Tikun Olam. Though originally developed to treat sleep disorders, patients also discovered its success in combating nausea, inflammation, pain, and indigestion.",1,4,1,Sweet,,,Hungry,100.0,Sleepy,100.0,,,,,,,Cramps,100.0,Lack of Appetite,100.0,Pain,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2014,17:27:45,Jillybean,Hybrid,http://www.leafly.com/hybrid/jillybean,"Bred by TGA Subcool by crossing Orange Velvet and Space Queen, Jillybean was rated a top 10 strain in 2007 by High Times. The high is described as being an upbeat and happy one, with flavors of tangy orange and mango. Flowering time is generally 8 weeks and a drop in temperature late in flowering will produce maroon colors on the leaves. THC content has been measured up to 17% with a CBD up to 0.54%.",140,4.1,109,Sweet,Mango,Peach,Creative,48.9,Energetic,67.4,Euphoric,80.3,Happy,84.3,Uplifted,61.5,Depression,55.7,Insomnia,23.9,Nausea,29.9,Pain,58.4,Stress,70.3,Anxiety,PTSD,Bipolar Disorder,Migraines,ADD/ADHD,Dizzy,22.6,Dry Mouth,52.3,Dry Eyes,35.0,Headache,7.0,Paranoid,9.7,"Portland, OR","Los Angeles, CA","Denver, CO","Fort Collins, CO","Phoenix, AZ","Salem, OR","Vallejo, CA","Ann Arbor, MI","Bend, OR","Black Canyon City, AZ"
05/04/2014,17:27:46,Juicy Fruit,Hybrid,http://www.leafly.com/hybrid/juicy-fruit,"Also known as Fruity Juice, this cannabis strain was developed by Sensi Seeds. Crossed with pure Afghani indica and pure Thai sativa, Juicy Fruit is a large-leafed, thick-stemmed plant with colors of green and purple. Once broken up, colors of lavender, orange, and amber-purple float throughout the trichome heads and into the stems. Flowering time is approximately 7-9 weeks, with a THC level measuring about 15-20%. Smells are described as ranging from tangy and sweet, sort of like fruit punch and lemons, to a blend of piña colada and plums. The effects begin with a dizzy, light-headed feeling and can last up to 3 hours. ",147,3.9,94,Sweet,Berry,Orange,Creative,63.4,Euphoric,72.7,Focused,47.9,Happy,100.0,Uplifted,85.7,Depression,50.2,Insomnia,29.1,Nausea,13.3,Pain,33.1,Stress,76.9,Anxiety,ADD/ADHD,Migraines,Arthritis,Asthma,Dizzy,12.4,Dry Mouth,47.7,Dry Eyes,46.6,Headache,4.2,Paranoid,10.7,"Seattle, WA","Denver, CO","Tacoma, WA","Bullhead City, AZ","Detroit, MI","Kirkland, WA","Lakewood, CO","Las Vegas, NV","Los Angeles, CA","Medford, OR"
05/04/2014,17:27:46,Juliet,Hybrid,http://www.leafly.com/hybrid/juliet,Juliet is a sativa-dominant hybrid cross between Cinderella 99 and NYC Diesel that uplifts both mind and body with a sweet berry aroma. A subtle buzz of cerebral energy promotes focus and sharpens the senses in a comfortable psychoactive experience conducive to social activities. Juliet’s happy calm may be useful for patients treating mood and stress disorders like anxiety and depression.,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2014,17:27:46,K1,Hybrid,http://www.leafly.com/hybrid/k1,K1 is a sativa-dominant hybrid cross between Durban Poison and LA Kush. This variety took third place in the hash category of the 2014 Denver Cannabis Cup.,2,3.8,2,Ammonia,Pepper,Sage,Creative,50.0,Energetic,50.0,Focused,50.0,Happy,50.0,Uplifted,75.0,Depression,50.0,Fatigue,50.0,Stress,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2014,17:27:47,Julius Caesar,Hybrid,http://www.leafly.com/hybrid/julius-caesar,"A Cali Connection product, Julius Caesar is the child of imperial powers SoCal Master Kush and SFV OG Kush, giving it a high quality pedigree. Plants have average growing and yield characteristics, including a flowering time of 8 to 10 weeks. Effects are powerful and take over quickly, much like the conqueror it is named after. A high THC content makes this strain ideal for complete (although sometimes brief) stress and anxiety relief.",11,4.3,6,Berry,Tropical,Earthy,Euphoric,72.0,Happy,67.9,Hungry,100.0,Relaxed,79.8,Sleepy,57.0,Depression,72.9,Headaches,66.8,Lack of Appetite,66.8,Pain,74.9,Stress,100.0,Anxiety,Migraines,ADD/ADHD,Anorexia,Arthritis,Dry Mouth,56.5,Dry Eyes,53.0,,,,,,,"Jackson, MI","North Palm Springs, CA","San Jos, CA",,,,,,,
05/04/2014,17:27:47,Kahuna,Hybrid,http://www.leafly.com/hybrid/kahuna,"Kahuna is a 4-way cross that brings together a wide set of influences for a complex high.  The Kahuna variety has both tropical influences in its parentage, and spiritually attuning effects when used.",4,4.1,2,,,,Energetic,6.3,Euphoric,18.8,Sleepy,12.5,Uplifted,12.5,,,Insomnia,18.8,Pain,12.5,Stress,18.8,,,,,Anxiety,Migraines,,,,Dry Eyes,12.5,Dry Mouth,12.5,,,,,,,"Colorado Springs, CO",,,,,,,,,
05/04/2014,17:27:48,Kandy Kush,Hybrid,http://www.leafly.com/hybrid/kandy-kush,"OG Kush crossed with Trainwreck, Kandy Kush won the first ever Western Slope Cannabis Crown in Aspen.  ",88,4.2,63,Sweet,Pungent,Pine,Euphoric,82.0,Happy,70.4,Relaxed,49.1,Sleepy,48.3,Uplifted,76.6,Depression,40.1,Insomnia,39.4,Nausea,15.0,Pain,39.1,Stress,56.9,Anxiety,Migraines,ADD/ADHD,PTSD,Epilepsy,Dizzy,12.1,Dry Mouth,49.0,Dry Eyes,36.5,Headache,15.7,Paranoid,9.6,"Los Angeles, CA","Seattle, WA","Colorado Springs, CO","San Jose, CA","San Rafael, CA","Belmont, CA","Boulder, CO",CO,"Cotati, CA","Denver, CO"
05/04/2014,17:27:48,Key Lime Haze,Hybrid,http://www.leafly.com/hybrid/key-lime-haze,"
					
						Highlights
						
							Sponsored By 
								
						
					
					
					
					
				",6,4.1,7,Lime,Pungent,Citrus,Aroused,31.4,Creative,87.5,Energetic,71.0,Euphoric,100.0,Uplifted,39.6,Headaches,40.0,Nausea,56.3,Pain,50.0,Stress,96.3,,,Anxiety,ADD/ADHD,PTSD,Spinal Cord Injury,Migraines,Dry Eyes,20.0,Dry Mouth,3.1,,,,,,,"Phoenix, AZ",,,,,,,,,
05/04/2014,17:27:48,Killer Queen,Hybrid,http://www.leafly.com/hybrid/killer-queen,"A British Columbia native, Killer Queen is the outcome of an imaginative cross between G13 and Cinderella 99. Uplifting and thought-provoking, this hybrid is great for the workaholic who would like some daytime relief. The effects of this strain are felt most heavily in the face, eyes, and forehead, evidencing the sativa aspects of this hybrid. Upon first taste, Killer Queen takes up the fruity characteristics of Cinderella 99. The tropical flavor, however, is quickly followed by an earthy, herbal tone. If you are searching for an energizing strain that allows you to focus, Killer Queen may be just the perfect match.",33,4,26,Blueberry,Cheese,Citrus,Creative,70.1,Euphoric,71.5,Happy,88.3,Relaxed,74.3,Uplifted,76.2,Depression,65.8,Fatigue,72.9,Nausea,71.5,Pain,92.3,Stress,80.8,Anxiety,Cancer,Migraines,Arthritis,Bipolar Disorder,Dizzy,5.7,Dry Mouth,61.9,Dry Eyes,26.9,Headache,6.8,Paranoid,17.5,"Portland, OR","Colorado Springs, CO","Salem, OR",,,,,,,
05/04/2014,17:27:49,Kimbo Kush,Hybrid,http://www.leafly.com/hybrid/kimbo-kush,Kimbo Kush from Exotic Genetix is a hybrid strain that competed in the 2014 L.A. Cannabis Cup.,1,5,0,Citrus,Lemon,Pungent,Euphoric,33.3,Focused,33.3,Happy,66.7,Hungry,33.3,Relaxed,100.0,Depression,33.3,Fatigue,33.3,Insomnia,33.3,Lack of Appetite,33.3,Stress,66.7,Anxiety,Asthma,,,,,,,,,,,,,,,,,,,,,,,
05/04/2014,17:27:49,Khola,Hybrid,http://www.leafly.com/hybrid/khola,"Khola is a sociable cross between Brazilian, Thai, and Dutch strains. Originally created by Dutch Passion, Khola is giggly and mellow. Its mild nature makes it perfect for users who need to get things done. Providing you with the best of both worlds, this hybrid is uplifting and cerebral, yet provides a light and relaxing body sensation. Khola flowers between 7 and 10 weeks and grows well both indoors and outdoors, making it one of the more versatile strains available.",3,4.2,3,,,,Aroused,89.5,Energetic,5.3,Euphoric,5.3,Giggly,100.0,Hungry,10.5,Insomnia,6.3,Stress,18.8,,,,,,,Anxiety,,,,,Dry Eyes,12.5,Dry Mouth,12.5,Paranoid,6.3,,,,,,,,,,,,,,
05/04/2014,17:27:49,King Kong,Hybrid,http://www.leafly.com/hybrid/king-kong,"King Kong, mothered by Ed Rosenthal Super Bud, is an indica-dominant hybrid with head-to-toe effects as strong as the giant ape himself. These dense conic buds come frosted in crystals and ribboned in hairs despite its short flowering time of only 7 to 8 weeks. King Kong is known to have a pungent sour, skunky smell with long-lasting effects that target pain, nausea, anxiety, and the appetite. Even though its genetics tip toward the indica side, King Kong has an uplifting and focused effect enjoyed by indica and sativa lovers alike.",18,3.9,11,Pungent,Skunk,Lavender,Euphoric,55.4,Hungry,32.7,Relaxed,82.1,Sleepy,61.6,Uplifted,35.1,Insomnia,20.8,Muscle Spasms,10.4,Nausea,18.8,Pain,49.7,Stress,16.7,Anxiety,PMS,ADD/ADHD,Alzheimer's,Anorexia,Dizzy,6.3,Dry Eyes,35.1,Dry Mouth,20.8,Headache,14.6,,,"Denver, CO","Fountain Hills, AZ","Las Vegas, NV","Los Angeles, CA","Tacoma, WA","Van Ness, CA",,,,
05/04/2014,17:27:50,Kushage,Hybrid,http://www.leafly.com/hybrid/kushage,"This sativa-dominant marijuana hybrid strain was developed to be a resilient, hardy grower and won its breeders at TH Seeds 3rd place in the sativa category at the 2005 High Times Cannabis Cup. Kushage plants come from OG Kush and SAGE parents, and like many sativas, they have a slightly longer flowering time at 10-11 weeks. These plants have lots of branches with dark green leaves, but its buds are light green and smell like fresh cut pine. Kushage is a good choice for a cerebral buzz and might just get those creative juices flowing.",12,4.4,8,Earthy,Flowery,Pine,Creative,56.3,Energetic,50.0,Euphoric,68.8,Happy,56.3,Uplifted,66.7,Inflammation,33.3,Lack of Appetite,33.3,Nausea,33.3,Pain,70.8,Stress,62.5,Anxiety,Phantom Limb Pain,PMS,ADD/ADHD,Alzheimer's,Dizzy,6.3,Dry Mouth,52.1,Dry Eyes,31.3,Headache,8.3,Paranoid,16.7,"Denver, CO",,,,,,,,,
05/04/2014,17:27:50,Kushashima,Hybrid,http://www.leafly.com/hybrid/kushashima,Kushashima is a hybrid strain that competed in the 2014 L.A. Cannabis Cup.,1,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2014,17:27:51,Kushberry,Hybrid,http://www.leafly.com/hybrid/kushberry,"This
 is the perfect blend of two West Coast flavors, Blueberry from Oregon 
and the OG Kush from LA. The exotic flavor doesnât rival
its strength; it is one of DNA Genetics strongest strains. Known for 
relieving pain and helps with sleep and eating disorders.",20,4,17,Berry,Blueberry,Earthy,Creative,71.3,Energetic,67.5,Focused,66.3,Happy,79.2,Talkative,77.5,Depression,37.1,Insomnia,32.9,Lack of Appetite,16.7,Pain,55.8,Stress,54.6,Anxiety,Arthritis,Migraines,Bipolar Disorder,Phantom Limb Pain,Dizzy,1.3,Dry Eyes,26.7,Dry Mouth,11.3,Headache,30.4,Paranoid,2.5,"Phoenix, AZ","Jackson, MI","Kent, WA","San Diego, CA","Seattle, WA","South Hill, WA",,,,
05/04/2014,17:27:51,LA Jack,Hybrid,http://www.leafly.com/hybrid/la-jack,"
					
						Highlights
						
							Sponsored By 
								
						
					
					
					
					
				",3,3.5,2,Apple,Apricot,Berry,Creative,100.0,Euphoric,100.0,Giggly,94.1,Hungry,100.0,Relaxed,94.1,Depression,100.0,Insomnia,100.0,Pain,11.8,Stress,100.0,,,Anxiety,ADD/ADHD,,,,Dry Mouth,100.0,Dry Eyes,5.6,,,,,,,,,,,,,,,,
05/04/2014,17:27:52,LA Woman,Hybrid,http://www.leafly.com/hybrid/la-woman,"LA Woman is a match of two multi-award winning strains by DNA Genetics, Martian Mean Green and LA Confidential. This strain's taste is sweet and robust with the flavor lasting well after the exhale. It's hard to go wrong with LA Woman's incredible smell and potency. This strain has frosty buds and is definitely a crowd-pleaser.",40,4,33,Earthy,Sage,Lavender,Euphoric,73.2,Happy,91.4,Hungry,77.8,Relaxed,100.0,Sleepy,75.3,Muscle Spasms,22.7,Nausea,48.2,Pain,82.6,Spasticity,27.5,Stress,100.0,Anxiety,Migraines,Gastrointestinal Disorder,PTSD,Asthma,Dry Mouth,34.5,Dry Eyes,7.6,Headache,5.0,Paranoid,0.9,,,"Denver, CO","Bellingham, WA","Jackson, MI",,,,,,,
